tecnologia,tecnologiaClasse,cultura,culturaClasse,solo,regiao,uf,escala
irrigacao,solo,goiaba,frutiferas,?,NE,PE,pequena
irrigacao,solo,goiaba,frutiferas,?,NE,PE,pequena
irrigacao,planta,goiaba,frutiferas,?,NE,PE,pequena
irrigacao,planta,goiaba,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',goiaba,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',goiaba,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',goiaba,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',goiaba,frutiferas,?,NE,PE,pequena
manejo,solo,?,?,?,NE,BA,pequena
adubacao,solo,?,?,?,NE,BA,pequena
adubacao,planta,?,?,?,NE,BA,pequena
?,?,banana,frutiferas,latossolo,NE,PE,pequena
?,?,banana,frutiferas,latossolo,NE,MA,pequena
irrigacao,planta,cafe,'base alimentar e commodities',?,NE,PB,pequena
irrigacao,'engenharia agricola',cafe,'base alimentar e commodities',?,NE,PB,pequena
irrigacao,'engenharia agricola',cafe,'base alimentar e commodities',?,NE,PB,pequena
irrigacao,solo,cafe,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,planta,cafe,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,'engenharia agricola',cafe,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,'engenharia agricola',cafe,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,solo,cafe,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,planta,cafe,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,'engenharia agricola',cafe,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,'engenharia agricola',cafe,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,planta,?,?,?,NE,PB,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PB,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PB,pequena
irrigacao,solo,?,?,?,NE,PE,pequena
irrigacao,planta,?,?,?,NE,PE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PE,pequena
irrigacao,solo,?,?,?,NE,MA,pequena
irrigacao,planta,?,?,?,NE,MA,pequena
irrigacao,'engenharia agricola',?,?,?,NE,MA,pequena
irrigacao,'engenharia agricola',?,?,?,NE,MA,pequena
irrigacao,planta,uva,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PE,pequena
irrigacao,solo,banana,frutiferas,?,NE,PE,pequena
irrigacao,planta,banana,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,PE,pequena
irrigacao,solo,goiaba,frutiferas,?,NE,PE,pequena
irrigacao,solo,goiaba,frutiferas,?,NE,PE,pequena
irrigacao,planta,goiaba,frutiferas,?,NE,PE,pequena
irrigacao,planta,goiaba,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',goiaba,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',goiaba,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',goiaba,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',goiaba,frutiferas,?,NE,PE,pequena
manejo,solo,milho,'base alimentar e commodities',?,NE,BA,pequena
manejo,solo,milho,'base alimentar e commodities',?,NE,BA,pequena
manejo,solo,soja,'base alimentar e commodities',?,NE,BA,pequena
adubacao,solo,?,?,?,NE,PE,pequena
adubacao,planta,?,?,?,NE,PE,pequena
adubacao,solo,?,?,?,NE,CE,pequena
adubacao,planta,?,?,?,NE,CE,pequena
agrotoxico,'controle fitossanitario',?,?,?,NE,CE,pequena
agrotoxico,'controle fitossanitario',?,?,?,NE,PI,pequena
manejo,solo,?,?,?,NE,BA,pequena
manejo,solo,?,?,?,NE,CE,pequena
manejo,solo,?,?,?,NE,PI,pequena
manejo,solo,manga,frutiferas,?,NE,BA,pequena
manejo,solo,milho,'base alimentar e commodities',?,NE,BA,pequena
manejo,solo,soja,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,planta,?,?,neossolo,NE,PI,pequena
irrigacao,'engenharia agricola',?,?,neossolo,NE,PI,pequena
irrigacao,'engenharia agricola',?,?,neossolo,NE,PI,pequena
adubacao,solo,?,?,neossolo,NE,PI,pequena
adubacao,planta,?,?,neossolo,NE,PI,pequena
irrigacao,planta,pitanga,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',pitanga,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',pitanga,frutiferas,?,NE,PE,pequena
germoplasma,'melhoramento genetico',pitanga,frutiferas,?,NE,PE,pequena
adubacao,planta,?,?,?,NE,BA,pequena
irrigacao,planta,manga,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',manga,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',manga,frutiferas,?,NE,BA,pequena
manejo,solo,soja,'base alimentar e commodities',?,NE,BA,pequena
'plantio direto','sistemas de producao',soja,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,planta,uva,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,BA,pequena
'manejo do solo',?,?,?,argissolo,NE,PE,pequena
'manejo do solo',?,?,?,argissolo,NE,MA,pequena
manejo,solo,?,?,argissolo,NE,PB,pequena
manejo,solo,?,?,argissolo,NE,PE,pequena
manejo,solo,?,?,argissolo,NE,MA,pequena
adubacao,solo,?,?,argissolo,NE,PB,pequena
adubacao,planta,?,?,argissolo,NE,PB,pequena
irrigacao,planta,manga,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',manga,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',manga,frutiferas,?,NE,BA,pequena
'manejo do solo',?,soja,'base alimentar e commodities',?,NE,BA,pequena
manejo,solo,soja,'base alimentar e commodities',?,NE,BA,pequena
'adubacao foliar',planta,soja,'base alimentar e commodities',?,NE,BA,pequena
adubacao,solo,soja,'base alimentar e commodities',?,NE,BA,pequena
adubacao,planta,soja,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,planta,melancia,frutiferas,?,NE,PI,pequena
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,PI,pequena
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,PI,pequena
manejo,solo,melancia,frutiferas,?,NE,PI,pequena
'irrigacao por gotejamento','engenharia agricola',melancia,frutiferas,?,NE,PI,pequena
irrigacao,planta,uva,frutiferas,?,NE,PB,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PB,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PB,pequena
irrigacao,solo,uva,frutiferas,?,NE,PE,pequena
irrigacao,planta,uva,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PE,pequena
irrigacao,solo,uva,frutiferas,?,NE,MA,pequena
irrigacao,planta,uva,frutiferas,?,NE,MA,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,MA,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,MA,pequena
?,?,nogueira,frutiferas,?,NE,BA,pequena
?,?,nogueira,frutiferas,?,NE,MA,pequena
'irrigacao por aspersao','engenharia agricola',cebola,olericulturas,?,NE,PB,pequena
'irrigacao por aspersao','engenharia agricola',cebola,olericulturas,?,NE,PE,pequena
'irrigacao por aspersao','engenharia agricola',cebola,olericulturas,?,NE,PE,pequena
'irrigacao por aspersao','engenharia agricola',cebola,olericulturas,?,NE,MA,pequena
'irrigacao por aspersao','engenharia agricola',cebola,olericulturas,?,NE,MA,pequena
irrigacao,solo,cebola,olericulturas,?,NE,PB,pequena
irrigacao,planta,cebola,olericulturas,?,NE,PB,pequena
?,?,?,?,neossolo,NE,PI,pequena
?,?,?,?,neossolo,NE,MA,pequena
irrigacao,planta,melancia,frutiferas,?,NE,PI,pequena
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,PI,pequena
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,PI,pequena
manejo,solo,melancia,frutiferas,?,NE,PI,pequena
'irrigacao por gotejamento','engenharia agricola',melancia,frutiferas,?,NE,PI,pequena
irrigacao,planta,?,?,?,NE,PB,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PB,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PB,pequena
irrigacao,solo,?,?,?,NE,PE,pequena
irrigacao,planta,?,?,?,NE,PE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PE,pequena
irrigacao,solo,?,?,?,NE,MA,pequena
irrigacao,planta,?,?,?,NE,MA,pequena
irrigacao,'engenharia agricola',?,?,?,NE,MA,pequena
irrigacao,'engenharia agricola',?,?,?,NE,MA,pequena
'manejo dos recursos hidricos',geotecnologias,?,?,?,NE,PB,pequena
'manejo dos recursos hidricos','engenharia agricola',?,?,?,NE,PB,pequena
'manejo dos recursos hidricos',solo,?,?,?,NE,PE,pequena
'manejo dos recursos hidricos',geotecnologias,?,?,?,NE,PE,pequena
'manejo dos recursos hidricos','engenharia agricola',?,?,?,NE,PE,pequena
'manejo dos recursos hidricos',solo,?,?,?,NE,MA,pequena
'manejo dos recursos hidricos',geotecnologias,?,?,?,NE,MA,pequena
'manejo dos recursos hidricos','engenharia agricola',?,?,?,NE,MA,pequena
?,?,nogueira,frutiferas,?,NE,BA,pequena
?,?,nogueira,frutiferas,?,NE,MA,pequena
manejo,solo,?,?,?,NE,BA,pequena
irrigacao,planta,?,?,?,NE,PB,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PB,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PB,pequena
irrigacao,solo,?,?,?,NE,PE,pequena
irrigacao,planta,?,?,?,NE,PE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,PE,pequena
irrigacao,solo,?,?,?,NE,MA,pequena
irrigacao,planta,?,?,?,NE,MA,pequena
irrigacao,'engenharia agricola',?,?,?,NE,MA,pequena
irrigacao,'engenharia agricola',?,?,?,NE,MA,pequena
irrigacao,planta,limao,'base alimentar e commodities',?,NE,PI,pequena
irrigacao,'engenharia agricola',limao,'base alimentar e commodities',?,NE,PI,pequena
irrigacao,'engenharia agricola',limao,'base alimentar e commodities',?,NE,PI,pequena
manejo,solo,limao,'base alimentar e commodities',?,NE,PI,pequena
'manejo de irrigacao',solo,limao,'base alimentar e commodities',?,NE,PI,pequena
'manejo de irrigacao',solo,limao,'base alimentar e commodities',?,NE,PI,pequena
'manejo de irrigacao',planta,limao,'base alimentar e commodities',?,NE,PI,pequena
'manejo de irrigacao','engenharia agricola',limao,'base alimentar e commodities',?,NE,PI,pequena
?,?,nogueira,frutiferas,?,NE,BA,pequena
?,?,nogueira,frutiferas,?,NE,MA,pequena
irrigacao,solo,banana,frutiferas,?,NE,BA,pequena
irrigacao,planta,banana,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,BA,pequena
irrigacao,solo,banana,frutiferas,?,NE,PE,pequena
irrigacao,planta,banana,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,PE,pequena
irrigacao,planta,uva,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,BA,pequena
adubacao,solo,uva,frutiferas,?,NE,BA,pequena
adubacao,planta,uva,frutiferas,?,NE,BA,pequena
'plantio direto','sistemas de producao',milho,'base alimentar e commodities',?,NE,SE,pequena
irrigacao,planta,melancia,frutiferas,?,NE,PI,pequena
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,PI,pequena
irrigacao,'engenharia agricola',melancia,frutiferas,?,NE,PI,pequena
manejo,solo,melancia,frutiferas,?,NE,PI,pequena
'manejo de irrigacao',solo,melancia,frutiferas,?,NE,PI,pequena
'manejo de irrigacao',solo,melancia,frutiferas,?,NE,PI,pequena
'manejo de irrigacao',planta,melancia,frutiferas,?,NE,PI,pequena
'manejo de irrigacao','engenharia agricola',melancia,frutiferas,?,NE,PI,pequena
irrigacao,planta,banana,frutiferas,?,NE,MA,pequena
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,MA,pequena
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,MA,pequena
'irrigacao por microaspersao','engenharia agricola',banana,frutiferas,?,NE,MA,pequena
'irrigacao por microaspersao','engenharia agricola',banana,frutiferas,?,NE,MA,pequena
'manejo de poda',planta,uva,frutiferas,?,NE,PB,pequena
'manejo de poda',planta,uva,frutiferas,?,NE,PB,pequena
'manejo de poda',solo,uva,frutiferas,?,NE,PE,pequena
'manejo de poda',planta,uva,frutiferas,?,NE,PE,pequena
'manejo de poda',planta,uva,frutiferas,?,NE,PE,pequena
'manejo de poda',solo,uva,frutiferas,?,NE,MA,pequena
'manejo de poda',planta,uva,frutiferas,?,NE,MA,pequena
'manejo de poda',planta,uva,frutiferas,?,NE,MA,pequena
irrigacao,planta,?,?,?,NE,CE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,CE,pequena
irrigacao,'engenharia agricola',?,?,?,NE,CE,pequena
irrigacao,planta,uva,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,PE,pequena
irrigacao,solo,banana,frutiferas,?,NE,PE,pequena
irrigacao,planta,banana,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,PE,pequena
irrigacao,solo,goiaba,frutiferas,?,NE,PE,pequena
irrigacao,solo,goiaba,frutiferas,?,NE,PE,pequena
irrigacao,planta,goiaba,frutiferas,?,NE,PE,pequena
irrigacao,planta,goiaba,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',goiaba,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',goiaba,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',goiaba,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',goiaba,frutiferas,?,NE,PE,pequena
'plantio direto',solo,soja,'base alimentar e commodities',?,NE,BA,pequena
'plantio direto','sistemas de producao',soja,'base alimentar e commodities',?,NE,BA,pequena
manejo,solo,soja,'base alimentar e commodities',?,NE,BA,pequena
adubacao,solo,soja,'base alimentar e commodities',?,NE,BA,pequena
adubacao,planta,soja,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,planta,maca,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',maca,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',maca,frutiferas,?,NE,BA,pequena
adubacao,solo,maca,frutiferas,?,NE,BA,pequena
adubacao,planta,maca,frutiferas,?,NE,BA,pequena
irrigacao,solo,arroz,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,planta,arroz,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,NE,BA,pequena
irrigacao,solo,arroz,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,planta,arroz,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,'engenharia agricola',arroz,'base alimentar e commodities',?,NE,MA,pequena
agrotoxico,'controle fitossanitario',uva,frutiferas,?,NE,PE,pequena
agrotoxico,'controle fitossanitario',uva,frutiferas,?,NE,MA,pequena
manejo,solo,uva,frutiferas,?,NE,PB,pequena
manejo,solo,uva,frutiferas,?,NE,PE,pequena
manejo,solo,uva,frutiferas,?,NE,MA,pequena
?,?,seringueira,extrativas,?,NE,PE,pequena
?,?,seringueira,extrativas,?,NE,MA,pequena
fertilizante,solo,tomate,olericulturas,?,NE,PB,pequena
fertilizante,solo,tomate,olericulturas,?,NE,PB,pequena
fertilizante,planta,tomate,olericulturas,?,NE,PB,pequena
agroecossistema,'sistemas de producao',tomate,olericulturas,?,NE,PB,pequena
agroecossistema,'sistemas de producao',tomate,olericulturas,?,NE,PB,pequena
npk,solo,tomate,olericulturas,?,NE,PB,pequena
npk,planta,tomate,olericulturas,?,NE,PB,pequena
adubacao,planta,abacaxi,frutiferas,?,NE,BA,pequena
adubacao,solo,abacaxi,frutiferas,?,NE,PE,pequena
adubacao,planta,abacaxi,frutiferas,?,NE,PE,pequena
adubacao,solo,abacaxi,frutiferas,?,NE,AL,pequena
adubacao,planta,abacaxi,frutiferas,?,NE,AL,pequena
adubacao,solo,nogueira,frutiferas,?,NE,BA,pequena
adubacao,planta,nogueira,frutiferas,?,NE,BA,pequena
adubacao,solo,nogueira,frutiferas,?,NE,PE,pequena
adubacao,planta,nogueira,frutiferas,?,NE,PE,pequena
adubacao,solo,nogueira,frutiferas,?,NE,AL,pequena
adubacao,planta,nogueira,frutiferas,?,NE,AL,pequena
irrigacao,solo,mandioca,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,planta,mandioca,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,'engenharia agricola',mandioca,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,'engenharia agricola',mandioca,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,solo,mandioca,'base alimentar e commodities',?,NE,RN,pequena
irrigacao,planta,mandioca,'base alimentar e commodities',?,NE,RN,pequena
irrigacao,'engenharia agricola',mandioca,'base alimentar e commodities',?,NE,RN,pequena
irrigacao,'engenharia agricola',mandioca,'base alimentar e commodities',?,NE,RN,pequena
?,?,banana,frutiferas,latossolo,NE,PE,pequena
?,?,banana,frutiferas,latossolo,NE,MA,pequena
irrigacao,planta,mamona,extrativas,latossolo,NE,BA,pequena
irrigacao,'engenharia agricola',mamona,extrativas,latossolo,NE,BA,pequena
irrigacao,'engenharia agricola',mamona,extrativas,latossolo,NE,BA,pequena
genotipo,'melhoramento genetico',mamona,extrativas,latossolo,NE,BA,pequena
npk,solo,?,?,?,NE,BA,pequena
npk,planta,?,?,?,NE,BA,pequena
adubacao,solo,?,?,?,NE,BA,pequena
adubacao,planta,?,?,?,NE,BA,pequena
'manejo da cultura',planta,?,?,?,NE,BA,pequena
adubacao,planta,cana-de-acucar,'base alimentar e commodities',?,NE,AL,pequena
adubacao,planta,maracuja,frutiferas,?,NE,SE,pequena
'irrigacao por aspersao','engenharia agricola',soja,'base alimentar e commodities',?,NE,PB,pequena
irrigacao,solo,soja,'base alimentar e commodities',?,NE,PB,pequena
irrigacao,planta,soja,'base alimentar e commodities',?,NE,PB,pequena
irrigacao,'engenharia agricola',soja,'base alimentar e commodities',?,NE,PB,pequena
irrigacao,'engenharia agricola',soja,'base alimentar e commodities',?,NE,PB,pequena
irrigacao,planta,uva,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',uva,frutiferas,?,NE,BA,pequena
manejo,solo,uva,frutiferas,?,NE,BA,pequena
'manejo de irrigacao',solo,uva,frutiferas,?,NE,BA,pequena
'manejo de irrigacao',solo,uva,frutiferas,?,NE,BA,pequena
'manejo de irrigacao',planta,uva,frutiferas,?,NE,BA,pequena
'manejo de irrigacao','engenharia agricola',uva,frutiferas,?,NE,BA,pequena
irrigacao,planta,cana-de-acucar,'base alimentar e commodities',?,NE,PB,pequena
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,NE,PB,pequena
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,NE,PB,pequena
irrigacao,solo,cana-de-acucar,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,planta,cana-de-acucar,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,NE,PE,pequena
irrigacao,solo,cana-de-acucar,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,planta,cana-de-acucar,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,'engenharia agricola',cana-de-acucar,'base alimentar e commodities',?,NE,MA,pequena
irrigacao,planta,abacate,frutiferas,?,NE,PB,pequena
irrigacao,'engenharia agricola',abacate,frutiferas,?,NE,PB,pequena
irrigacao,'engenharia agricola',abacate,frutiferas,?,NE,PB,pequena
irrigacao,solo,abacate,frutiferas,?,NE,PE,pequena
irrigacao,planta,abacate,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',abacate,frutiferas,?,NE,PE,pequena
irrigacao,'engenharia agricola',abacate,frutiferas,?,NE,PE,pequena
irrigacao,solo,abacate,frutiferas,?,NE,MA,pequena
irrigacao,planta,abacate,frutiferas,?,NE,MA,pequena
irrigacao,'engenharia agricola',abacate,frutiferas,?,NE,MA,pequena
irrigacao,'engenharia agricola',abacate,frutiferas,?,NE,MA,pequena
irrigacao,planta,banana,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,BA,pequena
irrigacao,'engenharia agricola',banana,frutiferas,?,NE,BA,pequena
'adubacao organica',solo,banana,frutiferas,?,NE,BA,pequena
'adubacao organica',planta,banana,frutiferas,?,NE,BA,pequena
adubacao,solo,banana,frutiferas,?,NE,BA,pequena
adubacao,planta,banana,frutiferas,?,NE,BA,pequena
?,?,manga,frutiferas,?,NE,PE,pequena
?,?,manga,frutiferas,?,NE,MA,pequena
?,?,soja,'base alimentar e commodities',?,NE,BA,pequena
'irrigacao por aspersao','engenharia agricola',?,?,argissolo,NE,MA,pequena
irrigacao,solo,?,?,argissolo,NE,MA,pequena
irrigacao,planta,?,?,argissolo,NE,MA,pequena
irrigacao,'engenharia agricola',?,?,argissolo,NE,MA,pequena
irrigacao,'engenharia agricola',?,?,argissolo,NE,MA,pequena
'irrigacao por sulco','engenharia agricola',?,?,argissolo,NE,MA,pequena
'irrigacao por sulco','engenharia agricola',?,?,argissolo,NE,MA,pequena
